evaluations raw_y
165 -379.0000000000
166 -340.0000000000
170 -321.0000000000
176 -311.0000000000
181 -282.0000000000
200 -273.0000000000
206 -264.0000000000
215 -245.0000000000
220 -216.0000000000
236 -177.0000000000
241 -148.0000000000
258 -119.0000000000
264 -90.0000000000
266 -71.0000000000
278 -70.0000000000
291 -51.0000000000
294 -50.0000000000
323 -41.0000000000
427 -22.0000000000
464 -13.0000000000
484 -4.0000000000
489 -3.0000000000
572 6.0000000000
601 7.0000000000
804 8.0000000000
976 9.0000000000
100000 9.0000000000
evaluations raw_y
1 -1098.0000000000
6 -1059.0000000000
13 -1020.0000000000
17 -981.0000000000
21 -913.0000000000
35 -884.0000000000
38 -855.0000000000
43 -816.0000000000
57 -787.0000000000
64 -748.0000000000
69 -719.0000000000
72 -690.0000000000
74 -651.0000000000
75 -622.0000000000
78 -564.0000000000
82 -535.0000000000
91 -467.0000000000
111 -438.0000000000
113 -399.0000000000
116 -360.0000000000
132 -331.0000000000
136 -311.0000000000
155 -282.0000000000
167 -263.0000000000
190 -253.0000000000
194 -243.0000000000
195 -224.0000000000
221 -215.0000000000
228 -186.0000000000
262 -176.0000000000
270 -157.0000000000
324 -147.0000000000
326 -128.0000000000
342 -70.0000000000
349 -51.0000000000
362 -32.0000000000
371 -31.0000000000
438 -30.0000000000
506 -21.0000000000
507 -12.0000000000
744 -3.0000000000
783 -2.0000000000
857 -1.0000000000
932 8.0000000000
100000 8.0000000000
evaluations raw_y
1 -1332.0000000000
3 -1303.0000000000
7 -1264.0000000000
8 -1225.0000000000
9 -1186.0000000000
15 -1147.0000000000
17 -1108.0000000000
18 -1098.0000000000
21 -1059.0000000000
23 -1020.0000000000
27 -981.0000000000
37 -952.0000000000
43 -923.0000000000
45 -884.0000000000
55 -845.0000000000
58 -767.0000000000
65 -738.0000000000
70 -709.0000000000
80 -670.0000000000
96 -631.0000000000
99 -592.0000000000
100 -563.0000000000
101 -553.0000000000
102 -524.0000000000
109 -495.0000000000
113 -427.0000000000
136 -398.0000000000
139 -320.0000000000
143 -310.0000000000
147 -291.0000000000
154 -233.0000000000
175 -224.0000000000
176 -205.0000000000
178 -176.0000000000
197 -147.0000000000
204 -128.0000000000
221 -118.0000000000
240 -89.0000000000
250 -70.0000000000
279 -61.0000000000
304 -32.0000000000
328 -23.0000000000
333 -4.0000000000
344 5.0000000000
398 6.0000000000
401 7.0000000000
456 8.0000000000
496 9.0000000000
100000 -20.0000000000
evaluations raw_y
1 -1352.0000000000
4 -1342.0000000000
6 -1313.0000000000
7 -1245.0000000000
8 -1206.0000000000
9 -1196.0000000000
10 -1157.0000000000
11 -1118.0000000000
12 -1060.0000000000
41 -982.0000000000
44 -943.0000000000
53 -914.0000000000
55 -904.0000000000
72 -865.0000000000
74 -855.0000000000
78 -816.0000000000
79 -748.0000000000
81 -719.0000000000
86 -680.0000000000
96 -641.0000000000
104 -612.0000000000
106 -583.0000000000
112 -554.0000000000
119 -544.0000000000
121 -525.0000000000
126 -515.0000000000
129 -476.0000000000
133 -447.0000000000
148 -418.0000000000
158 -379.0000000000
164 -340.0000000000
165 -311.0000000000
166 -292.0000000000
168 -263.0000000000
171 -234.0000000000
174 -205.0000000000
185 -176.0000000000
195 -167.0000000000
197 -138.0000000000
198 -129.0000000000
200 -128.0000000000
207 -99.0000000000
234 -79.0000000000
243 -78.0000000000
245 -69.0000000000
253 -50.0000000000
283 -49.0000000000
288 -30.0000000000
298 -22.0000000000
332 -21.0000000000
343 -12.0000000000
385 -3.0000000000
442 -2.0000000000
602 -1.0000000000
776 8.0000000000
782 9.0000000000
100000 -20.0000000000
