evaluations raw_y
409 -0.3575579438
424 -0.3552290223
425 -0.3521967931
463 -0.3511622553
472 -0.3458369618
518 -0.3437558378
561 -0.3413781283
572 -0.3374528947
608 -0.3373535135
638 -0.3370428444
645 -0.3367924885
667 -0.3322786009
691 -0.3320662162
731 -0.3308737860
762 -0.3306258705
766 -0.3304870943
772 -0.3252964643
869 -0.3252880791
871 -0.3242230235
880 -0.3238593961
930 -0.3229833276
960 -0.3228900033
970 -0.3228450367
973 -0.3225027223
981 -0.3212724321
983 -0.3188095485
1047 -0.3170986530
1335 -0.3160976127
1475 -0.3157735744
1501 -0.3157651893
1502 -0.3156174927
1601 -0.3152934544
1752 -0.3152850693
2329 -0.3145227715
11778 -0.3124625026
12980 -0.3099288909
13038 -0.3095142455
21994 -0.3079256441
22982 -0.3077992386
23182 -0.3024796028
28582 -0.3018507130
41590 -0.3017329055
67820 -0.3004069076
200020 -0.3004069076
evaluations raw_y
1 -0.4869495734
5 -0.4728886068
12 -0.4671057720
15 -0.4588121031
29 -0.4579707824
36 -0.4218696302
83 -0.4210638806
144 -0.3954143730
207 -0.3943758086
213 -0.3843709616
288 -0.3818162660
294 -0.3789388473
304 -0.3725406793
310 -0.3687701220
350 -0.3650409321
364 -0.3634904290
388 -0.3619609351
393 -0.3604974473
409 -0.3589513990
411 -0.3536355597
463 -0.3493856984
491 -0.3488390691
513 -0.3485592829
557 -0.3453856946
572 -0.3429727560
576 -0.3367378255
628 -0.3360196215
632 -0.3351097172
675 -0.3326869969
689 -0.3283423496
746 -0.3263482287
761 -0.3262968897
795 -0.3258904368
836 -0.3246457183
883 -0.3246373332
925 -0.3237334150
928 -0.3232270612
954 -0.3211721166
1010 -0.3210752415
1030 -0.3202734004
1097 -0.3200742011
1104 -0.3192723601
1262 -0.3188577147
1268 -0.3151807700
1376 -0.3133862027
1398 -0.3133778175
1416 -0.3133207547
1501 -0.3128406347
1563 -0.3124259893
1609 -0.3122895271
1648 -0.3122240525
1673 -0.3118094071
1723 -0.3114778331
1858 -0.3111537948
2047 -0.3103914970
2253 -0.3090654991
