evaluations raw_y
726 -118.0000000000
741 -108.0000000000
764 -79.0000000000
787 -70.0000000000
811 -50.0000000000
867 -41.0000000000
885 -31.0000000000
916 -22.0000000000
987 -12.0000000000
1016 -2.0000000000
1116 5.0000000000
1132 7.0000000000
1329 8.0000000000
1461 9.0000000000
200020 -10.0000000000
evaluations raw_y
1 -1108.0000000000
10 -943.0000000000
25 -855.0000000000
71 -854.0000000000
76 -768.0000000000
91 -709.0000000000
101 -661.0000000000
136 -612.0000000000
156 -535.0000000000
189 -486.0000000000
226 -389.0000000000
265 -350.0000000000
275 -331.0000000000
293 -292.0000000000
310 -281.0000000000
321 -272.0000000000
336 -243.0000000000
347 -205.0000000000
361 -185.0000000000
385 -176.0000000000
423 -166.0000000000
427 -157.0000000000
445 -119.0000000000
447 -110.0000000000
466 -70.0000000000
502 -61.0000000000
510 -52.0000000000
518 -23.0000000000
589 -22.0000000000
626 -14.0000000000
630 -4.0000000000
664 -3.0000000000
667 5.0000000000
705 6.0000000000
818 7.0000000000
6380 8.0000000000
35274 9.0000000000
200020 -49.0000000000
evaluations raw_y
1 -1147.0000000000
7 -1127.0000000000
37 -1098.0000000000
43 -962.0000000000
76 -758.0000000000
113 -748.0000000000
122 -719.0000000000
125 -700.0000000000
138 -650.0000000000
152 -611.0000000000
160 -524.0000000000
189 -457.0000000000
247 -389.0000000000
309 -360.0000000000
326 -322.0000000000
342 -302.0000000000
373 -254.0000000000
399 -196.0000000000
434 -156.0000000000
479 -148.0000000000
481 -119.0000000000
507 -100.0000000000
546 -99.0000000000
561 -81.0000000000
626 -72.0000000000
712 -62.0000000000
713 -53.0000000000
732 -43.0000000000
813 -33.0000000000
822 -25.0000000000
830 -24.0000000000
902 -23.0000000000
921 -6.0000000000
942 -5.0000000000
944 2.0000000000
993 3.0000000000
1018 5.0000000000
1023 6.0000000000
1240 7.0000000000
1370 8.0000000000
74510 9.0000000000
200020 -10.0000000000
evaluations raw_y
1 -1196.0000000000
27 -1166.0000000000
33 -962.0000000000
70 -836.0000000000
114 -797.0000000000
116 -737.0000000000
136 -709.0000000000
152 -622.0000000000
168 -583.0000000000
178 -572.0000000000
188 -553.0000000000
215 -525.0000000000
217 -457.0000000000
237 -418.0000000000
244 -369.0000000000
268 -359.0000000000
273 -350.0000000000
276 -264.0000000000
311 -195.0000000000
328 -186.0000000000
358 -166.0000000000
423 -118.0000000000
489 -100.0000000000
502 -99.0000000000
520 -81.0000000000
546 -80.0000000000
567 -33.0000000000
648 -14.0000000000
709 -4.0000000000
773 5.0000000000
802 6.0000000000
1070 7.0000000000
1187 8.0000000000
45015 9.0000000000
200020 8.0000000000
evaluations raw_y
1 -1654.0000000000
2 -1449.0000000000
5 -1439.0000000000
7 -1342.0000000000
9 -1235.0000000000
13 -1225.0000000000
22 -1196.0000000000
29 -1157.0000000000
50 -1118.0000000000
57 -1060.0000000000
65 -1001.0000000000
75 -962.0000000000
101 -875.0000000000
103 -827.0000000000
