evaluations raw_y
5719 62.0000000000
5777 67.0000000000
6074 68.0000000000
6115 69.0000000000
6366 70.0000000000
6371 71.0000000000
6666 73.0000000000
6817 74.0000000000
6880 78.0000000000
6983 80.0000000000
7400 84.0000000000
7494 86.0000000000
7524 87.0000000000
7788 90.0000000000
8230 94.0000000000
8353 95.0000000000
8389 97.0000000000
8750 98.0000000000
8977 99.0000000000
9135 100.0000000000
9140 11.0000000000
evaluations raw_y
1 5.0000000000
37 6.0000000000
67 7.0000000000
139 9.0000000000
217 11.0000000000
223 13.0000000000
285 14.0000000000
446 15.0000000000
461 17.0000000000
524 19.0000000000
609 26.0000000000
718 27.0000000000
823 28.0000000000
999 29.0000000000
1026 31.0000000000
1112 33.0000000000
1355 36.0000000000
1534 38.0000000000
1945 39.0000000000
2165 40.0000000000
2243 43.0000000000
2994 44.0000000000
3377 45.0000000000
3553 47.0000000000
3643 49.0000000000
3849 52.0000000000
3875 53.0000000000
4325 56.0000000000
4553 58.0000000000
5029 59.0000000000
5116 60.0000000000
5709 61.0000000000
5926 63.0000000000
5980 65.0000000000
6088 67.0000000000
6390 70.0000000000
6466 71.0000000000
6540 74.0000000000
6593 76.0000000000
6814 82.0000000000
7011 85.0000000000
7218 86.0000000000
7512 87.0000000000
7635 89.0000000000
8088 90.0000000000
8482 92.0000000000
8821 93.0000000000
9728 95.0000000000
9825 98.0000000000
10035 99.0000000000
10134 100.0000000000
10140 98.0000000000
evaluations raw_y
1 1.0000000000
4 3.0000000000
11 4.0000000000
71 5.0000000000
262 6.0000000000
318 7.0000000000
336 8.0000000000
602 10.0000000000
792 11.0000000000
873 13.0000000000
1022 15.0000000000
1272 18.0000000000
1311 20.0000000000
1365 22.0000000000
1879 26.0000000000
2213 27.0000000000
2362 32.0000000000
2402 34.0000000000
2663 36.0000000000
2875 38.0000000000
3069 42.0000000000
3185 43.0000000000
3262 46.0000000000
3394 47.0000000000
3556 48.0000000000
3733 51.0000000000
3935 52.0000000000
4240 54.0000000000
4817 55.0000000000
4883 59.0000000000
4982 60.0000000000
5013 61.0000000000
5032 65.0000000000
5107 67.0000000000
5307 70.0000000000
5346 73.0000000000
5526 74.0000000000
5862 78.0000000000
5964 79.0000000000
6278 80.0000000000
6514 81.0000000000
7140 82.0000000000
7183 84.0000000000
7233 85.0000000000
7253 86.0000000000
7405 87.0000000000
7772 90.0000000000
7876 91.0000000000
7912 93.0000000000
8059 95.0000000000
8353 100.0000000000
8380 6.0000000000
evaluations raw_y
1 0.0000000000
3 4.0000000000
41 10.0000000000
69 11.0000000000
105 15.0000000000
153 16.0000000000
302 21.0000000000
400 23.0000000000
688 24.0000000000
801 32.0000000000
1077 34.0000000000
1190 36.0000000000
1303 38.0000000000
1657 39.0000000000
1953 41.0000000000
2194 42.0000000000
2235 47.0000000000
2339 49.0000000000
2443 50.0000000000
3136 51.0000000000
3499 54.0000000000
4064 56.0000000000
4225 57.0000000000
4643 58.0000000000
4752 60.0000000000
4825 68.0000000000
4870 72.0000000000
5286 74.0000000000
5499 77.0000000000
5732 79.0000000000
6473 82.0000000000
6585 84.0000000000
6659 86.0000000000
6774 90.0000000000
7007 95.0000000000
7077 96.0000000000
7691 97.0000000000
7747 100.0000000000
7780 96.0000000000
evaluations raw_y
1 1.0000000000
3 4.0000000000
60 5.0000000000
125 7.0000000000
504 11.0000000000
612 13.0000000000
745 15.0000000000
1088 16.0000000000
1281 19.0000000000
1321 22.0000000000
1486 24.0000000000
1508 25.0000000000
1687 26.0000000000
1703 28.0000000000
1884 29.0000000000
1952 30.0000000000
2090 31.0000000000
2172 33.0000000000
2242 34.0000000000
2351 35.0000000000
2476 36.0000000000
2707 37.0000000000
2880 39.0000000000
2976 40.0000000000
3116 41.0000000000
3302 42.0000000000
3367 44.0000000000
3424 47.0000000000
3616 50.0000000000
3652 51.0000000000
3859 54.0000000000
4291 55.0000000000
4342 60.0000000000
4575 61.0000000000
4643 65.0000000000
4829 66.0000000000
5644 69.0000000000
5890 70.0000000000
6507 74.0000000000
6707 76.0000000000
6973 77.0000000000
7069 78.0000000000
7191 79.0000000000
7462 80.0000000000
7638 81.0000000000
7662 82.0000000000
8131 84.0000000000
8272 86.0000000000
8427 87.0000000000
8889 88.0000000000
8944 90.0000000000
