evaluations raw_y
76 3271.0000000000
77 3324.0000000000
83 3353.0000000000
85 3378.0000000000
89 3417.0000000000
96 3545.0000000000
102 3581.0000000000
113 3626.0000000000
115 3665.0000000000
117 3683.0000000000
123 3738.0000000000
126 3773.0000000000
127 3778.0000000000
136 3857.0000000000
158 3953.0000000000
162 3969.0000000000
168 4060.0000000000
180 4086.0000000000
182 4088.0000000000
190 4131.0000000000
192 4181.0000000000
197 4276.0000000000
204 4282.0000000000
205 4297.0000000000
208 4324.0000000000
229 4344.0000000000
238 4347.0000000000
241 4396.0000000000
270 4483.0000000000
284 4542.0000000000
288 4548.0000000000
292 4549.0000000000
295 4582.0000000000
297 4613.0000000000
308 4683.0000000000
356 4721.0000000000
367 4740.0000000000
376 4778.0000000000
380 4832.0000000000
385 4850.0000000000
405 4879.0000000000
442 4898.0000000000
473 4901.0000000000
501 4927.0000000000
525 4938.0000000000
678 4996.0000000000
697 5026.0000000000
746 5031.0000000000
890 5045.0000000000
922 5050.0000000000
evaluations raw_y
1 2618.0000000000
4 2712.0000000000
6 2731.0000000000
9 2790.0000000000
16 2823.0000000000
17 2883.0000000000
19 3033.0000000000
25 3065.0000000000
32 3135.0000000000
38 3225.0000000000
43 3307.0000000000
47 3392.0000000000
50 3400.0000000000
52 3456.0000000000
53 3536.0000000000
54 3540.0000000000
58 3577.0000000000
67 3596.0000000000
69 3665.0000000000
71 3808.0000000000
72 3827.0000000000
93 3895.0000000000
94 3983.0000000000
99 4012.0000000000
114 4101.0000000000
133 4155.0000000000
139 4161.0000000000
149 4220.0000000000
157 4284.0000000000
160 4412.0000000000
161 4483.0000000000
165 4490.0000000000
177 4534.0000000000
179 4587.0000000000
203 4617.0000000000
234 4620.0000000000
269 4648.0000000000
286 4682.0000000000
292 4767.0000000000
294 4791.0000000000
306 4819.0000000000
330 4827.0000000000
361 4843.0000000000
367 4865.0000000000
401 4906.0000000000
404 4925.0000000000
480 4952.0000000000
502 4953.0000000000
565 4994.0000000000
648 5042.0000000000
827 5050.0000000000
evaluations raw_y
1 2345.0000000000
6 2423.0000000000
7 2528.0000000000
11 2595.0000000000
17 2604.0000000000
24 2617.0000000000
25 2641.0000000000
29 2648.0000000000
31 2787.0000000000
32 2884.0000000000
36 2934.0000000000
39 3023.0000000000
46 3045.0000000000
50 3078.0000000000
53 3237.0000000000
57 3250.0000000000
59 3269.0000000000
78 3343.0000000000
80 3369.0000000000
84 3401.0000000000
87 3439.0000000000
94 3532.0000000000
97 3548.0000000000
103 3631.0000000000
117 3701.0000000000
121 3780.0000000000
122 3857.0000000000
124 3866.0000000000
129 3869.0000000000
145 3875.0000000000
148 3916.0000000000
158 4005.0000000000
172 4049.0000000000
180 4090.0000000000
187 4112.0000000000
196 4258.0000000000
216 4291.0000000000
235 4353.0000000000
237 4358.0000000000
278 4434.0000000000
288 4505.0000000000
290 4545.0000000000
338 4592.0000000000
341 4604.0000000000
392 4605.0000000000
411 4620.0000000000
430 4744.0000000000
441 4756.0000000000
445 4795.0000000000
448 4805.0000000000
456 4851.0000000000
515 4923.0000000000
558 4935.0000000000
609 4957.0000000000
669 4964.0000000000
918 4968.0000000000
1018 4972.0000000000
1083 4981.0000000000
1117 5050.0000000000
evaluations raw_y
1 3019.0000000000
2 3083.0000000000
6 3094.0000000000
9 3167.0000000000
11 3200.0000000000
14 3276.0000000000
15 3338.0000000000
17 3401.0000000000
18 3486.0000000000
24 3586.0000000000
31 3618.0000000000
33 3647.0000000000
34 3666.0000000000
48 3712.0000000000
50 3752.0000000000
51 3798.0000000000
64 3810.0000000000
65 3846.0000000000
72 3908.0000000000
73 3990.0000000000
82 4072.0000000000
84 4081.0000000000
90 4097.0000000000
92 4122.0000000000
99 4206.0000000000
100 4283.0000000000
111 4381.0000000000
125 4468.0000000000
128 4474.0000000000
130 4522.0000000000
134 4538.0000000000
138 4588.0000000000
139 4607.0000000000
155 4649.0000000000
157 4672.0000000000
158 4712.0000000000
175 4736.0000000000
227 4747.0000000000
238 4766.0000000000
253 4792.0000000000
254 4893.0000000000
262 4914.0000000000
270 4931.0000000000
474 4939.0000000000
492 4951.0000000000
546 4998.0000000000
610 5035.0000000000
898 5040.0000000000
999 5050.0000000000
evaluations raw_y
1 2410.0000000000
5 2429.0000000000
7 2454.0000000000
10 2458.0000000000
11 2531.0000000000
13 2609.0000000000
15 2707.0000000000
16 2766.0000000000
18 2938.0000000000
23 2968.0000000000
24 3058.0000000000
28 3094.0000000000
33 3105.0000000000
36 3154.0000000000
39 3184.0000000000
40 3311.0000000000
45 3485.0000000000
49 3486.0000000000
51 3557.0000000000
53 3566.0000000000
67 3605.0000000000
68 3689.0000000000
70 3735.0000000000
77 3737.0000000000
83 3744.0000000000
88 3767.0000000000
91 3768.0000000000
119 3795.0000000000
123 3823.0000000000
133 3852.0000000000
134 3867.0000000000
136 3964.0000000000
154 3992.0000000000
177 4010.0000000000
