evaluations raw_y
27 -0.4434474625
28 -0.4430851612
495 -0.4229773044
7600 -0.4150707861
12020 -0.4030092623
100000 -0.4962123273
evaluations raw_y
1 -0.4869180192
2 -0.4858161501
4 -0.4690843185
16 -0.4604034208
57 -0.4582047239
67 -0.4485116412
359 -0.4451694349
415 -0.4449478408
570 -0.4441590016
684 -0.4274249590
3509 -0.4260911637
4419 -0.4250673229
9916 -0.4188860011
14369 -0.4154275203
25198 -0.4127947922
53355 -0.4091542819
91684 -0.4070194440
100000 -0.4866580827
evaluations raw_y
1 -0.5584782654
2 -0.4961097023
3 -0.4915966803
8 -0.4680908687
16 -0.4540637988
23 -0.4408484695
156 -0.4287520972
2972 -0.4187780322
8258 -0.4182991588
30102 -0.4092112797
46145 -0.4063000630
83918 -0.4000368708
100000 -0.5289770300
evaluations raw_y
1 -0.4846424531
9 -0.4837380510
28 -0.4820573035
36 -0.4680071515
58 -0.4617383247
60 -0.4519674070
102 -0.4419409830
218 -0.4389773035
778 -0.4305258954
3099 -0.4291829076
3866 -0.4188745552
11495 -0.4145037123
12240 -0.4141787141
34302 -0.4059402877
100000 -0.4954124531
evaluations raw_y
1 -0.5112529134
3 -0.4695444973
19 -0.4404031071
33 -0.4364649507
74 -0.4352753714
468 -0.4339539294
743 -0.4323981802
2779 -0.4314267846
4241 -0.4049658975
100000 -0.5287797809
evaluations raw_y
1 -0.5463516017
2 -0.5078600034
3 -0.4696847089
10 -0.4580359900
66 -0.4525133714
375 -0.4485412784
404 -0.4459366164
482 -0.4319072700
3275 -0.4113669335
19781 -0.4064291878
59759 -0.3923661527
100000 -0.5348503282
evaluations raw_y
1 -0.4924419985
4 -0.4815265764
15 -0.4626232958
77 -0.4589194615
232 -0.4570114133
267 -0.4559392770
355 -0.4559315733
481 -0.4558819370
486 -0.4548496356
659 -0.4547096691
669 -0.4311039358
3075 -0.4239421560
3500 -0.4208324898
11091 -0.4106002756
17231 -0.4080196299
46623 -0.3929235746
100000 -0.5445381356
evaluations raw_y
1 -0.5347413726
3 -0.4495381181
52 -0.4360575262
1004 -0.4290823620
2580 -0.4200651783
13390 -0.4074238385
100000 -0.5140216118
evaluations raw_y
1 -0.4702873554
24 -0.4504730973
109 -0.4487097353
292 -0.4447821231
728 -0.4432504208
781 -0.4411608280
800 -0.4303669867
3249 -0.4289513922
3963 -0.4264577953
4133 -0.4246708373
5351 -0.4229889098
11122 -0.4154799314
15915 -0.4111097366
50172 -0.4036052282
72239 -0.4014822593
100000 -0.5413831134
evaluations raw_y
1 -0.4946180005
2 -0.4800894768
12 -0.4756100204
17 -0.4727867928
24 -0.4723946892
92 -0.4535717508
139 -0.4404753955
231 -0.4374091592
380 -0.4334100384
2109 -0.4275963653
2886 -0.4267723863
3454 -0.4171023835
30239 -0.4170707190
32541 -0.4116469510
41006 -0.4089302304
44803 -0.4069429860
86613 -0.4011306849
100000 -0.4847484792
evaluations raw_y
1 -0.5331855118
2 -0.4987849424
8 -0.4868766467
14 -0.4809560851
26 -0.4615397001
32 -0.4588913635
37 -0.4136426214
7559 -0.4118227469
94683 -0.4055687351
100000 -0.5358099511
evaluations raw_y
1 -0.5461815747
2 -0.5286234403
3 -0.5063178367
7 -0.4436708598
226 -0.4376245127
283 -0.4360462575
562 -0.4358684291
1679 -0.4335405091
1706 -0.4318533580
2125 -0.4233096573
7155 -0.4185540890
9433 -0.4176072331
36423 -0.4091666462
82792 -0.4059192904
100000 -0.5252367844
evaluations raw_y
1 -0.5527031640
2 -0.5264208318
4 -0.4914143401
12 -0.4537822774
115 -0.4497633817
187 -0.4405843736
719 -0.4380259994
1009 -0.4252908183
1577 -0.4184734515
9323 -0.4131023140
21376 -0.4034467727
41619 -0.4034059680
62280 -0.3930336600
100000 -0.5454011551
evaluations raw_y
1 -0.5054314835
3 -0.4860460751
4 -0.4645861846
5 -0.4604598065
16 -0.4559960796
72 -0.4559484636
180 -0.4475509853
352 -0.4430718189
704 -0.4294565054
1880 -0.4256390957
3905 -0.4182225567
7246 -0.4093818845
78550 -0.4053761580
100000 -0.4965088634
evaluations raw_y
1 -0.4972230890
2 -0.4848908608
5 -0.4765863319
14 -0.4600784711
16 -0.4557519168
53 -0.4526130929
142 -0.4480841416
177 -0.4439906741
671 -0.4386461818
1208 -0.4312477988
1377 -0.4220915770
3199 -0.4184585914
30788 -0.4151282097
36757 -0.4094484317
100000 -0.5021014370
evaluations raw_y
1 -0.4840967687
6 -0.4654044837
39 -0.4583101846
78 -0.4373327671
1302 -0.4351730342
2076 -0.4110623472
100000 -0.5135702187
evaluations raw_y
1 -0.5399698448
2 -0.4943798512
3 -0.4880142244
9 -0.4715577304
12 -0.4453713426
355 -0.4389515473
540 -0.4348046386
1441 -0.4269927375
8927 -0.4213378160
9692 -0.4198880689
13115 -0.4187475635
15140 -0.4172295030
33176 -0.4150257637
36823 -0.4068440951
75432 -0.4055070471
100000 -0.5090091728
evaluations raw_y
1 -0.5314031067
2 -0.4803210617
4 -0.4637879935
16 -0.4611663278
34 -0.4606223902
101 -0.4600113938
149 -0.4533943773
367 -0.4436610261
473 -0.4414744730
1086 -0.4403390796
1496 -0.4366779580
2287 -0.4346607222
5178 -0.4258019010
6757 -0.4220343386
9294 -0.4130337873
100000 -0.5386766250
evaluations raw_y
1 -0.5262251906
2 -0.4747906133
29 -0.4686093776
31 -0.4638996105
93 -0.4495595663
126 -0.4459805102
301 -0.4364992202
1613 -0.4350407381
1816 -0.4233681927
1843 -0.4230811554
6794 -0.4193183625
15663 -0.4051592491
100000 -0.5234427036
evaluations raw_y
1 -0.5385054280
2 -0.5113024380
6 -0.4828408998
13 -0.4649091340
59 -0.4621709768
65 -0.4588854397
80 -0.4452936059
98 -0.4381639716
254 -0.4211245110
3165 -0.4179692017
5385 -0.4178570046
7599 -0.4171971923
16303 -0.4078390276
100000 -0.5232410681
evaluations raw_y
1 -0.5085423880
5 -0.5050375866
6 -0.4977782410
9 -0.4944773509
16 -0.4867650150
17 -0.4818221645
21 -0.4720513021
68 -0.4626116957
80 -0.4567533051
131 -0.4537488610
229 -0.4425332627
688 -0.4255707567
6562 -0.4225650372
6610 -0.4080079131
25955 -0.4070592236
95655 -0.4049147208
100000 -0.4873367085
evaluations raw_y
1 -0.4682035222
17 -0.4570776726
24 -0.4362156254
93 -0.4318795740
410 -0.4213730816
10714 -0.4196713796
25719 -0.4104970835
27652 -0.4099956128
28407 -0.4057880411
100000 -0.4923410112
evaluations raw_y
1 -0.5047848680
2 -0.4871615953
5 -0.4810646802
14 -0.4676700376
32 -0.4587421469
33 -0.4512980389
135 -0.4436704338
259 -0.4317029044
963 -0.4276017122
4641 -0.4223469868
5453 -0.4218831804
14172 -0.4206288698
15665 -0.4188919173
21033 -0.4159551673
100000 -0.4985309949
evaluations raw_y
1 -0.4794102869
4 -0.4781426159
