evaluations raw_y
1 0.7505253678
2 1.2118274358
3 1.2394645513
9 1.2619888945
13 1.2973533991
26 1.4645577036
58 1.6181229773
98 1.6393442623
124 2.3518344309
100000 0.6311537491
evaluations raw_y
1 1.0597710894
2 1.0606703437
3 1.1798017933
4 1.4068655037
9 1.4343086632
19 1.4679976512
50 1.8181818182
2635 2.0815986678
3940 2.1872265967
22263 2.2583559169
50076 2.4875621891
100000 1.3419216318
evaluations raw_y
1 1.1786892975
3 1.3234515617
4 1.6223231668
27 1.7135023989
337 1.7946877243
902 1.9455252918
4250 2.0610057708
5582 2.1385799829
66170 2.1496130696
76197 2.1607605877
91835 2.2261798753
100000 1.0808473843
evaluations raw_y
1 0.8719916289
2 0.9502090460
3 1.1047282369
7 1.1246063878
8 1.2632642749
9 1.6371971185
86 1.6767270288
144 1.7111567420
358 1.7543859649
533 1.7667844523
984 1.8341892883
2737 1.8615040953
6973 1.9334880124
10315 1.9455252918
11800 1.9825535289
13224 2.1097046414
41258 2.1682567216
55412 2.1834061135
82742 2.3832221163
100000 1.0725010725
evaluations raw_y
1 1.2787723785
4 1.3054830287
12 1.3491635186
24 1.4925373134
54 1.6035920462
163 1.6118633140
186 1.6611295681
517 1.6926201760
591 1.9700551615
1481 2.0441537204
2058 2.0815986678
4105 2.3832221163
86381 2.5227043391
100000 1.0076582023
evaluations raw_y
1 0.8912655971
2 1.0250102501
7 1.1483693156
8 1.1622501162
9 1.3912075682
16 1.4611338399
18 1.5713387806
73 1.9952114924
2622 2.0210185934
2945 2.0576131687
3908 2.2421524664
86538 2.3342670401
100000 1.3804527885
evaluations raw_y
1 1.3192612137
17 1.3579576317
25 1.3713658804
31 1.7717930546
136 1.9669551534
3114 2.0508613618
10308 2.1061499579
11412 2.1459227468
31277 2.2542831380
31831 2.4679170780
100000 0.6633059167
evaluations raw_y
1 1.0004001601
4 1.0552975939
6 1.2468827930
8 1.3609145346
24 1.4697236919
33 1.4836795252
67 1.5234613041
83 1.5499070056
132 1.7253278123
517 1.7593244194
774 1.8288222385
1797 1.8867924528
3160 1.9546520719
3714 1.9794140934
4282 1.9952114924
5475 2.0080321285
7961 2.0374898126
9939 2.1570319241
18843 2.2624434389
100000 1.1235955056
evaluations raw_y
1 1.2735608762
2 1.3234515617
6 1.4425851125
17 1.4836795252
54 1.5384615385
56 1.7494751575
156 1.9305019305
3468 1.9607843137
4818 2.1533161068
6365 2.1987686895
52252 2.2872827081
59830 2.5432349949
100000 1.1568718186
evaluations raw_y
1 0.7614986293
2 1.1644154634
3 1.4766686356
6 1.4979029359
36 1.6015374760
63 1.7253278123
826 1.7593244194
1012 1.7642907551
1138 1.9762845850
4121 2.0542317173
33846 2.1132713440
36212 2.2104332449
80793 2.2301516503
100000 0.8347245409
evaluations raw_y
1 0.8380824673
2 1.0827197921
3 1.3404825737
16 1.3974287311
22 1.5365703749
90 1.5634771732
94 1.9275250578
497 2.0712510356
705 2.1168501270
20696 2.3169601483
69381 2.3832221163
100000 1.2309207287
evaluations raw_y
1 0.9633911368
2 1.0429703796
3 1.6589250166
15 2.0374898126
2144 2.1872265967
5540 2.2872827081
22585 2.3474178404
100000 1.3027618551
evaluations raw_y
1 0.8989572096
2 0.9283327144
4 1.2236906510
9 1.2607160867
13 1.3564839935
20 1.4068655037
21 1.6479894529
78 1.7445917655
146 1.7972681524
195 1.8754688672
228 1.8953752843
496 1.8982536067
1760 1.9731649566
1881 1.9825535289
2321 2.0712510356
4689 2.1168501270
74868 2.2624434389
86808 2.2999080037
100000 1.4509576320
evaluations raw_y
1 0.9380863039
2 1.4392630973
12 1.4943215780
42 1.5197568389
48 1.6479894529
80 1.6677785190
82 1.9127773527
570 2.0177562550
2434 2.1132713440
25488 2.1570319241
43993 2.2104332449
81419 2.2421524664
100000 1.3220518244
evaluations raw_y
1 0.6718624026
2 0.9784735812
3 1.2556504269
4 1.3550135501
7 1.3743815283
25 1.4628437683
36 1.5216068168
39 1.6857720836
272 1.7445917655
483 2.1276595745
19047 2.1720243267
54122 2.3786869648
100000 0.9948269001
evaluations raw_y
1 0.8483203258
2 0.9731413001
3 1.3535462913
7 1.4180374362
41 1.5634771732
44 1.6350555919
357 1.8129079043
1002 1.8181818182
1078 1.9700551615
1962 2.0408163265
7884 2.2026431718
49759 2.2624434389
63478 2.4201355276
100000 1.1106175033
evaluations raw_y
1 0.9201324991
3 1.2787723785
6 1.3609145346
9 1.5142337977
23 1.5852885225
32 1.5873015873
45 1.7205781142
434 1.8782870023
990 1.8925056775
1248 2.3474178404
100000 1.2025012025
evaluations raw_y
1 0.9754194304
4 1.1368804002
8 1.2248897599
11 1.2774655084
20 1.3774104683
29 1.5974440895
51 1.6501650165
122 1.8782870023
207 1.9394879752
1686 2.0610057708
1800 2.1061499579
32875 2.1349274125
63526 2.1645021645
71028 2.2542831380
100000 0.8899964400
evaluations raw_y
1 1.4475969890
5 1.6857720836
201 1.8102824041
1092 1.8477457502
1704 2.0441537204
5233 2.0850708924
5258 2.1061499579
12830 2.1312872975
14359 2.2065313327
20233 2.2143489814
62417 2.2872827081
100000 1.4731879788
evaluations raw_y
1 1.3491635186
7 1.4100394811
33 1.4819205691
34 1.6181229773
84 1.6223231668
92 1.9334880124
4007 2.0112630732
7034 2.0408163265
7045 2.2261798753
30446 2.3786869648
100000 0.7737542556
evaluations raw_y
1 0.9458948165
2 1.1676786548
4 1.3912075682
44 1.5309246785
93 1.5499070056
98 1.9127773527
776 1.9394879752
1499 1.9638648861
3128 1.9952114924
5344 2.0275750203
5542 2.1132713440
22070 2.2104332449
81290 2.2872827081
100000 1.3506212858
evaluations raw_y
1 1.1687704535
9 1.2106537530
11 1.2285012285
13 1.2761613068
14 1.3943112103
22 1.4997000600
78 1.5634771732
154 1.5772870662
231 2.0275750203
2685 2.0644095789
26270 2.2706630336
61491 2.5484199796
100000 1.0615711253
evaluations raw_y
1 1.1842728565
2 1.3361838589
14 1.3728720483
30 1.4979029359
109 1.5933715743
123 1.6789791807
216 1.6857720836
365 1.7397355602
875 1.8368846436
973 2.0242914980
1090 2.0542317173
5291 2.2143489814
31586 2.2341376229
61007 2.4108003857
100000 0.7824726135
evaluations raw_y
1 0.9861932939
2 1.3850415512
14 1.4943215780
151 1.6015374760
409 1.7041581459
543 1.8782870023
3205 1.9425019425
3306 1.9888623707
8995 2.0678246485
11680 2.0781379884
36480 2.1459227468
56207 2.1834061135
100000 1.1256190905
evaluations raw_y
1 1.4100394811
17 1.4392630973
38 1.4925373134
86 1.5253203173
181 1.5290519878
187 1.5852885225
258 1.6903313049
425 1.7568517217
1001 1.9952114924
6820 2.1312872975
10412 2.4154589372
100000 0.9081002543
evaluations raw_y
1 0.8880994671
2 1.0258514567
3 1.1600928074
5 1.4180374362
30 1.5537600994
114 1.6035920462
158 1.6118633140
173 1.7111567420
269 1.8315018315
488 1.9275250578
1905 1.9669551534
4291 2.0955574183
11974 2.1026072330
13282 2.1204410517
19021 2.3518344309
100000 1.1379153391
evaluations raw_y
1 1.1452130096
6 1.2083131948
8 1.2722646310
9 1.4979029359
18 1.5179113540
114 1.5595757954
119 1.6077170418
140 1.9157088123
1536 1.9305019305
2495 1.9857029388
3651 2.1204410517
30293 2.2956841139
67808 2.4679170780
100000 1.0241704220
evaluations raw_y
1 0.9352787131
4 1.1558021267
6 1.5216068168
29 1.6371971185
51 1.7135023989
293 1.8050541516
2797 1.8925056775
3536 2.0576131687
9083 2.0781379884
9501 2.1872265967
66886 2.2583559169
100000 1.3520822066
evaluations raw_y
1 0.9523809524
2 1.0544074230
3 1.2960082945
5 1.3835085778
15 1.5384615385
23 1.5537600994
24 1.5615240475
43 1.9157088123
2136 1.9516003123
5937 1.9669551534
16552 2.0815986678
27101 2.1758050479
40067 2.2182786158
41955 2.2747952684
98948 2.2999080037
100000 0.7363770250
evaluations raw_y
1 1.1165698973
4 1.3989927252
14 1.4021312395
16 1.4100394811
51 1.6393442623
52 1.8839487566
171 1.9920318725
14253 2.0441537204
17134 2.1385799829
35438 2.2222222222
46317 2.3607176582
100000 1.0283833813
evaluations raw_y
1 1.0912265386
3 1.1742602161
4 1.3594344753
27 1.5832805573
32 1.7568517217
101 1.7593244194
811 2.2381378693
16223 2.3041474654
31878 2.3607176582
100000 0.9678668215
evaluations raw_y
1 1.4021312395
21 1.4907573047
22 1.5290519878
37 1.7158544955
88 1.7373175817
373 1.8024513338
1480 1.8181818182
1719 1.9305019305
7800 2.0644095789
9201 2.0850708924
11753 2.2381378693
21274 2.3126734505
82263 2.3474178404
100000 1.0429703796
evaluations raw_y
1 1.0412328197
2 1.0570824524
3 1.3850415512
10 1.7998560115
1838 1.8341892883
2418 2.0576131687
5858 2.0781379884
15446 2.1204410517
28366 2.1422450728
53561 2.2182786158
100000 1.1933174224
evaluations raw_y
1 0.9009009009
2 1.2297097885
3 1.4148273911
5 1.4628437683
8 1.5234613041
29 1.5365703749
115 1.5634771732
135 1.6202203500
149 1.6857720836
282 1.7349063151
437 1.8102824041
462 1.8208302986
1222 1.8315018315
2531 1.9334880124
4972 1.9394879752
5053 2.4108003857
88755 2.4630541872
100000 0.9701202949
evaluations raw_y
1 1.0615711253
2 1.0921799913
6 1.1786892975
9 1.3234515617
14 1.7088174983
370 1.7494751575
401 1.7717930546
524 1.8504811251
3270 2.0112630732
7210 2.0441537204
8425 2.1910604733
24254 2.2182786158
29949 2.2872827081
100000 0.9792401097
evaluations raw_y
1 1.0233319689
3 1.1967448540
11 1.3000520021
12 1.3390465988
19 1.6972165648
21 1.8129079043
1100 1.9888623707
1573 2.0080321285
5865 2.1795989538
11510 2.3562676720
100000 1.1483693156
evaluations raw_y
1 0.7546030788
2 0.9009009009
3 0.9560229446
5 1.1057054401
8 1.2236906510
12 1.2543903663
30 1.4359563469
36 1.8102824041
2324 1.8129079043
3109 1.8477457502
3288 1.9794140934
3962 2.0048115477
7248 2.1533161068
19617 2.3832221163
100000 1.1944577162
evaluations raw_y
1 1.0845986985
6 1.2321340562
34 1.4543339151
47 1.4594279043
50 1.5309246785
58 1.6677785190
200 1.8698578908
364 1.9546520719
2589 2.6123301985
15602 2.6624068158
100000 0.7656967841
evaluations raw_y
1 1.0258514567
2 1.2357884330
44 1.5160703457
85 1.7543859649
117 1.7998560115
338 1.9425019425
1594 1.9920318725
2200 2.0542317173
21280 2.2026431718
52065 2.2583559169
64563 2.3169601483
100000 1.1125945705
evaluations raw_y
1 0.9067827349
3 1.0771219302
4 1.3319126265
10 1.4492753623
38 1.4714537964
133 1.6789791807
153 1.7895490336
737 1.7946877243
1193 1.9334880124
3190 2.0990764064
20326 2.1168501270
21605 2.3126734505
86324 2.4826216485
100000 1.3698630137
evaluations raw_y
1 0.9784735812
2 1.0343400910
3 1.6139444803
84 1.7946877243
468 1.8670649739
2051 1.9546520719
6395 1.9920318725
6455 2.2065313327
100000 0.9838646202
evaluations raw_y
1 0.7785736531
2 1.1820330969
3 1.3095861708
25 1.3579576317
46 1.5033072760
54 1.6265452180
139 1.7277125086
366 1.7818959373
796 1.8925056775
1055 2.1385799829
15124 2.2026431718
23177 2.3607176582
100000 1.6567263088
evaluations raw_y
1 1.0615711253
3 1.4021312395
25 1.4961101137
31 1.5087507544
36 1.5752993069
62 1.6265452180
96 1.6436554898
170 1.8155410312
207 1.9669551534
2288 2.1682567216
14184 2.3696682464
33952 2.4437927664
100000 1.2748597654
evaluations raw_y
1 0.9409108017
4 1.3347570742
22 1.4543339151
62 1.4594279043
69 1.6479894529
85 1.6677785190
334 1.7018379850
497 1.7349063151
513 1.8839487566
630 2.0341741253
3058 2.0850708924
33176 2.3126734505
100000 0.6308352258
evaluations raw_y
1 1.5772870662
118 1.7182130584
567 1.9245573518
1433 2.2026431718
100000 1.1256190905
evaluations raw_y
1 1.1266336187
6 1.3109596224
15 1.4021312395
27 1.4196479273
38 1.4943215780
56 1.6393442623
655 1.8155410312
1085 1.9700551615
5866 2.0920502092
7851 2.1026072330
23349 2.3877745941
100000 1.1018069634
evaluations raw_y
1 0.9345794393
3 1.2518778167
9 1.3234515617
27 1.3290802764
38 1.4714537964
111 1.4819205691
150 1.5403573629
236 1.6835016835
660 1.8155410312
2033 2.0080321285
2959 2.0408163265
3035 2.0850708924
43847 2.1097046414
52263 2.4777006938
100000 1.2531328321
evaluations raw_y
1 1.0191602120
2 1.1296882061
5 1.1452130096
12 1.2382367509
13 1.2946659762
20 1.3506212858
23 1.4628437683
29 1.6139444803
161 1.7229496899
195 1.7301038062
406 1.9516003123
7656 2.0341741253
13479 2.1097046414
29056 2.2542831380
51508 2.2665457842
78590 2.3169601483
100000 1.5634771732
evaluations raw_y
1 1.2224938875
15 1.4261266400
18 1.4697236919
44 1.6567263088
154 1.7373175817
302 1.8102824041
663 1.8670649739
762 1.8726591760
2006 1.8896447468
2701 2.0712510356
6163 2.0920502092
42882 2.2999080037
100000 1.3850415512
evaluations raw_y
1 1.3927576602
9 1.7205781142
454 1.8811136193
2180 2.0048115477
4482 2.0275750203
5774 2.0508613618
7252 2.0712510356
11733 2.1645021645
13709 2.2222222222
100000 1.0482180294
evaluations raw_y
1 0.9194556822
2 1.0544074230
6 1.1579434924
7 1.2866700978
13 1.3623978202
19 1.5403573629
42 1.6371971185
162 1.8477457502
249 1.9546520719
2965 2.2956841139
51751 2.3299161230
100000 1.1504832029
evaluations raw_y
1 0.9041591320
2 1.1256190905
11 1.3850415512
19 1.5253203173
21 1.6458196182
304 1.7692852088
1046 1.8477457502
1257 1.8587360595
1831 2.1168501270
13883 2.3474178404
100000 0.8041170794
evaluations raw_y
1 1.2141816416
2 1.2973533991
3 1.3000520021
15 1.5271838729
29 1.5792798484
82 1.6160310278
103 1.7088174983
252 1.7470300489
386 2.0112630732
474 2.0712510356
31614 2.1240441801
32800 2.2222222222
57764 2.2502250225
100000 0.9916699722
evaluations raw_y
1 1.2645422357
5 1.3535462913
63 1.5832805573
112 1.6056518947
160 1.7972681524
164 2.1533161068
10934 2.2583559169
50632 2.2914757104
97133 2.3212627669
100000 1.1786892975
evaluations raw_y
1 0.7969397514
2 1.3958682300
27 1.5499070056
55 1.6015374760
173 1.6035920462
439 1.6181229773
603 1.6202203500
692 1.6244314490
1013 1.6458196182
1220 1.7667844523
1588 1.8155410312
1748 1.8234865062
1852 1.8315018315
2065 1.8532246108
2850 1.9794140934
5803 2.1204410517
9561 2.1720243267
27597 2.3518344309
100000 0.7165376899
evaluations raw_y
1 0.7068136839
2 1.1225864392
10 1.2165450122
11 1.2946659762
25 1.3361838589
31 1.6857720836
171 1.6949152542
313 1.7229496899
592 1.7818959373
712 1.8315018315
1617 1.8642803878
2452 1.9186492709
2477 1.9215987702
3323 1.9364833462
4092 2.0308692120
6458 2.4342745862
100000 0.9761811792
evaluations raw_y
1 1.0517458982
5 1.0912265386
7 1.1622501162
8 1.5499070056
22 1.5537600994
69 1.6744809109
259 1.8532246108
1909 1.9762845850
1961 2.1645021645
5111 2.1795989538
10619 2.2104332449
44436 2.2956841139
100000 0.8426019548
evaluations raw_y
1 1.3927576602
3 1.4409221902
5 1.5346838551
13 1.6677785190
234 1.6903313049
239 1.7205781142
340 1.8181818182
700 1.8315018315
1545 1.9394879752
3338 1.9546520719
4085 2.0885547201
4233 2.1097046414
10979 2.2789425706
89509 2.3741690408
100000 1.1676786548
