evaluations raw_y
33119 70.0000000000
100000 50.0000000000
evaluations raw_y
1 48.0000000000
4 55.0000000000
21 59.0000000000
43 60.0000000000
52 62.0000000000
261 63.0000000000
413 64.0000000000
443 67.0000000000
7735 69.0000000000
15708 70.0000000000
16841 71.0000000000
100000 51.0000000000
evaluations raw_y
1 50.0000000000
2 58.0000000000
12 64.0000000000
529 67.0000000000
5802 68.0000000000
16679 71.0000000000
100000 46.0000000000
evaluations raw_y
1 53.0000000000
8 56.0000000000
11 61.0000000000
81 63.0000000000
158 65.0000000000
2067 67.0000000000
4149 68.0000000000
10058 69.0000000000
16722 71.0000000000
100000 46.0000000000
evaluations raw_y
1 51.0000000000
4 53.0000000000
11 54.0000000000
15 56.0000000000
25 57.0000000000
50 58.0000000000
56 59.0000000000
57 60.0000000000
80 62.0000000000
187 64.0000000000
940 71.0000000000
100000 48.0000000000
evaluations raw_y
1 47.0000000000
2 54.0000000000
5 58.0000000000
17 60.0000000000
145 61.0000000000
438 62.0000000000
505 70.0000000000
54492 71.0000000000
71909 72.0000000000
100000 54.0000000000
evaluations raw_y
1 54.0000000000
3 57.0000000000
17 58.0000000000
22 62.0000000000
31 63.0000000000
84 68.0000000000
121 70.0000000000
14867 71.0000000000
100000 48.0000000000
evaluations raw_y
1 45.0000000000
2 56.0000000000
6 58.0000000000
19 60.0000000000
77 61.0000000000
121 62.0000000000
284 63.0000000000
1185 66.0000000000
1683 68.0000000000
13596 69.0000000000
22476 70.0000000000
100000 53.0000000000
evaluations raw_y
1 51.0000000000
2 53.0000000000
4 56.0000000000
17 61.0000000000
210 62.0000000000
314 64.0000000000
906 65.0000000000
1695 66.0000000000
8445 67.0000000000
10977 68.0000000000
18862 71.0000000000
100000 49.0000000000
evaluations raw_y
1 47.0000000000
2 54.0000000000
7 55.0000000000
20 60.0000000000
52 61.0000000000
267 63.0000000000
1046 65.0000000000
2559 66.0000000000
3929 67.0000000000
13309 69.0000000000
57242 71.0000000000
86332 72.0000000000
100000 54.0000000000
evaluations raw_y
1 50.0000000000
3 60.0000000000
138 62.0000000000
233 65.0000000000
980 66.0000000000
1845 69.0000000000
13363 70.0000000000
38036 74.0000000000
100000 51.0000000000
evaluations raw_y
1 47.0000000000
2 51.0000000000
4 54.0000000000
8 56.0000000000
30 60.0000000000
33 61.0000000000
220 62.0000000000
230 63.0000000000
561 64.0000000000
3165 66.0000000000
5353 67.0000000000
7070 69.0000000000
49968 71.0000000000
100000 38.0000000000
evaluations raw_y
1 58.0000000000
22 61.0000000000
161 64.0000000000
231 65.0000000000
720 73.0000000000
100000 50.0000000000
evaluations raw_y
1 57.0000000000
29 59.0000000000
43 60.0000000000
168 61.0000000000
236 62.0000000000
237 63.0000000000
682 64.0000000000
1735 66.0000000000
2587 68.0000000000
11414 71.0000000000
100000 46.0000000000
evaluations raw_y
1 44.0000000000
2 49.0000000000
6 53.0000000000
9 58.0000000000
11 60.0000000000
69 66.0000000000
2320 68.0000000000
5967 69.0000000000
52398 70.0000000000
55236 71.0000000000
100000 49.0000000000
evaluations raw_y
1 55.0000000000
3 58.0000000000
9 60.0000000000
20 63.0000000000
134 65.0000000000
1575 66.0000000000
2799 68.0000000000
4158 69.0000000000
12144 70.0000000000
82324 73.0000000000
100000 44.0000000000
evaluations raw_y
1 52.0000000000
2 56.0000000000
12 59.0000000000
13 66.0000000000
15 69.0000000000
16941 70.0000000000
26247 73.0000000000
100000 48.0000000000
evaluations raw_y
1 62.0000000000
246 64.0000000000
660 65.0000000000
1949 69.0000000000
22724 73.0000000000
100000 45.0000000000
evaluations raw_y
1 42.0000000000
2 51.0000000000
4 52.0000000000
10 53.0000000000
15 55.0000000000
20 57.0000000000
38 58.0000000000
41 60.0000000000
81 61.0000000000
195 62.0000000000
743 63.0000000000
970 66.0000000000
5596 67.0000000000
9040 70.0000000000
40465 71.0000000000
67990 74.0000000000
100000 46.0000000000
evaluations raw_y
1 51.0000000000
2 59.0000000000
174 60.0000000000
179 64.0000000000
301 71.0000000000
100000 45.0000000000
evaluations raw_y
1 58.0000000000
57 63.0000000000
508 67.0000000000
3827 69.0000000000
46639 70.0000000000
100000 48.0000000000
evaluations raw_y
1 56.0000000000
17 61.0000000000
161 63.0000000000
259 64.0000000000
440 70.0000000000
100000 55.0000000000
evaluations raw_y
1 53.0000000000
17 55.0000000000
21 56.0000000000
39 57.0000000000
44 62.0000000000
136 64.0000000000
216 68.0000000000
7707 72.0000000000
90535 73.0000000000
100000 49.0000000000
evaluations raw_y
1 49.0000000000
3 51.0000000000
4 52.0000000000
5 56.0000000000
7 58.0000000000
14 61.0000000000
60 62.0000000000
276 63.0000000000
371 64.0000000000
731 65.0000000000
2963 67.0000000000
3859 71.0000000000
100000 49.0000000000
evaluations raw_y
1 53.0000000000
3 59.0000000000
65 63.0000000000
129 64.0000000000
397 65.0000000000
3222 68.0000000000
6325 70.0000000000
100000 49.0000000000
evaluations raw_y
1 46.0000000000
3 49.0000000000
4 56.0000000000
17 59.0000000000
34 62.0000000000
44 63.0000000000
609 64.0000000000
1263 65.0000000000
1647 66.0000000000
4029 67.0000000000
4544 70.0000000000
15914 71.0000000000
36764 72.0000000000
100000 38.0000000000
evaluations raw_y
1 47.0000000000
2 55.0000000000
8 57.0000000000
27 61.0000000000
165 64.0000000000
401 65.0000000000
1101 66.0000000000
1247 69.0000000000
25844 72.0000000000
100000 55.0000000000
evaluations raw_y
1 50.0000000000
2 53.0000000000
4 55.0000000000
9 60.0000000000
69 61.0000000000
103 62.0000000000
468 63.0000000000
930 66.0000000000
1924 67.0000000000
14826 68.0000000000
63665 70.0000000000
100000 49.0000000000
evaluations raw_y
1 60.0000000000
39 64.0000000000
1001 65.0000000000
1073 67.0000000000
3703 69.0000000000
70427 70.0000000000
100000 48.0000000000
evaluations raw_y
1 49.0000000000
3 54.0000000000
11 57.0000000000
14 58.0000000000
20 60.0000000000
59 61.0000000000
171 64.0000000000
557 66.0000000000
1128 68.0000000000
11646 70.0000000000
65030 76.0000000000
100000 50.0000000000
evaluations raw_y
1 54.0000000000
2 56.0000000000
5 61.0000000000
43 63.0000000000
60 64.0000000000
611 65.0000000000
1584 66.0000000000
3516 68.0000000000
34770 70.0000000000
100000 56.0000000000
evaluations raw_y
1 52.0000000000
5 55.0000000000
43 56.0000000000
44 61.0000000000
242 63.0000000000
2104 64.0000000000
3214 68.0000000000
43157 69.0000000000
49228 70.0000000000
67674 71.0000000000
100000 57.0000000000
evaluations raw_y
1 54.0000000000
9 58.0000000000
33 66.0000000000
713 68.0000000000
10958 69.0000000000
22681 71.0000000000
100000 55.0000000000
evaluations raw_y
1 49.0000000000
5 52.0000000000
6 56.0000000000
14 62.0000000000
236 65.0000000000
806 66.0000000000
5575 67.0000000000
19935 69.0000000000
24466 70.0000000000
61795 71.0000000000
100000 53.0000000000
evaluations raw_y
1 56.0000000000
7 57.0000000000
10 60.0000000000
47 61.0000000000
52 62.0000000000
201 63.0000000000
273 65.0000000000
868 68.0000000000
4989 70.0000000000
5929 71.0000000000
53109 72.0000000000
100000 44.0000000000
evaluations raw_y
1 51.0000000000
5 54.0000000000
7 55.0000000000
27 61.0000000000
47 63.0000000000
687 64.0000000000
1390 66.0000000000
4894 70.0000000000
79588 71.0000000000
94990 72.0000000000
100000 53.0000000000
evaluations raw_y
1 51.0000000000
2 56.0000000000
15 57.0000000000
38 62.0000000000
314 64.0000000000
1521 66.0000000000
3824 67.0000000000
7988 68.0000000000
23809 76.0000000000
100000 46.0000000000
evaluations raw_y
1 42.0000000000
2 44.0000000000
3 51.0000000000
5 52.0000000000
7 56.0000000000
13 57.0000000000
24 62.0000000000
174 65.0000000000
276 66.0000000000
2819 67.0000000000
2963 68.0000000000
18724 69.0000000000
40456 70.0000000000
100000 53.0000000000
evaluations raw_y
1 48.0000000000
2 54.0000000000
11 58.0000000000
15 59.0000000000
89 60.0000000000
102 63.0000000000
937 65.0000000000
2610 66.0000000000
7884 69.0000000000
11518 70.0000000000
100000 48.0000000000
evaluations raw_y
1 57.0000000000
3 61.0000000000
220 65.0000000000
1754 67.0000000000
15694 74.0000000000
100000 42.0000000000
evaluations raw_y
1 50.0000000000
4 57.0000000000
60 58.0000000000
83 61.0000000000
142 64.0000000000
788 65.0000000000
833 68.0000000000
12580 69.0000000000
15465 71.0000000000
100000 52.0000000000
evaluations raw_y
1 48.0000000000
2 60.0000000000
11 61.0000000000
201 64.0000000000
1531 67.0000000000
3046 69.0000000000
58273 73.0000000000
100000 51.0000000000
evaluations raw_y
1 49.0000000000
3 55.0000000000
7 59.0000000000
9 65.0000000000
341 66.0000000000
591 67.0000000000
11439 69.0000000000
30121 73.0000000000
100000 51.0000000000
evaluations raw_y
1 58.0000000000
9 62.0000000000
23 63.0000000000
422 65.0000000000
1726 66.0000000000
2320 67.0000000000
3987 69.0000000000
57683 70.0000000000
100000 51.0000000000
evaluations raw_y
1 48.0000000000
2 55.0000000000
12 57.0000000000
29 59.0000000000
68 60.0000000000
210 63.0000000000
219 64.0000000000
1080 66.0000000000
2326 68.0000000000
60601 71.0000000000
100000 52.0000000000
evaluations raw_y
1 52.0000000000
4 55.0000000000
6 56.0000000000
13 59.0000000000
92 60.0000000000
102 64.0000000000
131 65.0000000000
502 66.0000000000
605 67.0000000000
3179 68.0000000000
29699 69.0000000000
30641 72.0000000000
100000 48.0000000000
evaluations raw_y
1 43.0000000000
2 58.0000000000
5 62.0000000000
174 64.0000000000
256 65.0000000000
580 66.0000000000
1108 67.0000000000
14754 68.0000000000
16944 72.0000000000
100000 50.0000000000
evaluations raw_y
1 51.0000000000
5 56.0000000000
15 60.0000000000
57 61.0000000000
82 66.0000000000
2824 67.0000000000
5799 68.0000000000
9478 69.0000000000
96600 70.0000000000
100000 35.0000000000
evaluations raw_y
1 52.0000000000
2 59.0000000000
23 64.0000000000
43 66.0000000000
622 70.0000000000
43012 72.0000000000
100000 50.0000000000
evaluations raw_y
1 43.0000000000
2 50.0000000000
5 56.0000000000
7 57.0000000000
41 61.0000000000
47 63.0000000000
147 66.0000000000
1194 67.0000000000
2498 68.0000000000
7735 71.0000000000
25865 75.0000000000
100000 56.0000000000
evaluations raw_y
1 45.0000000000
2 50.0000000000
3 51.0000000000
4 53.0000000000
7 55.0000000000
18 56.0000000000
27 61.0000000000
122 63.0000000000
193 64.0000000000
1023 65.0000000000
1132 66.0000000000
6615 68.0000000000
12011 73.0000000000
100000 52.0000000000
evaluations raw_y
1 45.0000000000
2 52.0000000000
4 54.0000000000
9 56.0000000000
10 57.0000000000
11 58.0000000000
22 60.0000000000
156 66.0000000000
925 67.0000000000
15280 68.0000000000
19985 69.0000000000
32730 70.0000000000
99805 71.0000000000
100000 49.0000000000
evaluations raw_y
1 43.0000000000
2 57.0000000000
22 60.0000000000
41 65.0000000000
1869 67.0000000000
2205 71.0000000000
2606 72.0000000000
81354 74.0000000000
100000 52.0000000000
evaluations raw_y
1 48.0000000000
4 50.0000000000
10 59.0000000000
66 62.0000000000
303 63.0000000000
837 65.0000000000
1732 66.0000000000
4063 68.0000000000
10627 69.0000000000
27414 70.0000000000
51325 71.0000000000
100000 46.0000000000
evaluations raw_y
1 51.0000000000
2 52.0000000000
3 57.0000000000
5 59.0000000000
75 60.0000000000
83 61.0000000000
353 62.0000000000
410 64.0000000000
439 65.0000000000
729 66.0000000000
738 67.0000000000
824 68.0000000000
6856 70.0000000000
71879 71.0000000000
100000 45.0000000000
evaluations raw_y
1 48.0000000000
2 53.0000000000
6 54.0000000000
8 62.0000000000
254 67.0000000000
16649 68.0000000000
22601 69.0000000000
30657 70.0000000000
62686 71.0000000000
92883 72.0000000000
100000 57.0000000000
evaluations raw_y
1 50.0000000000
2 54.0000000000
12 55.0000000000
15 56.0000000000
22 58.0000000000
23 61.0000000000
41 65.0000000000
486 66.0000000000
1382 67.0000000000
4132 68.0000000000
28669 69.0000000000
61393 70.0000000000
83075 71.0000000000
100000 44.0000000000
evaluations raw_y
1 51.0000000000
2 55.0000000000
8 60.0000000000
77 64.0000000000
678 66.0000000000
1240 67.0000000000
3357 69.0000000000
7398 70.0000000000
35912 71.0000000000
100000 50.0000000000
evaluations raw_y
1 47.0000000000
3 54.0000000000
5 58.0000000000
7 63.0000000000
146 66.0000000000
9222 67.0000000000
9957 68.0000000000
10232 69.0000000000
58453 70.0000000000
100000 55.0000000000
evaluations raw_y
1 52.0000000000
2 55.0000000000
25 56.0000000000
30 64.0000000000
252 66.0000000000
10955 67.0000000000
10994 71.0000000000
98894 72.0000000000
100000 43.0000000000
evaluations raw_y
1 54.0000000000
17 56.0000000000
40 58.0000000000
61 59.0000000000
73 60.0000000000
86 66.0000000000
3336 72.0000000000
100000 57.0000000000
evaluations raw_y
1 41.0000000000
2 50.0000000000
5 60.0000000000
29 63.0000000000
367 66.0000000000
632 67.0000000000
4223 68.0000000000
24826 69.0000000000
25711 71.0000000000
28594 72.0000000000
100000 51.0000000000
evaluations raw_y
1 45.0000000000
3 51.0000000000
5 56.0000000000
12 57.0000000000
34 58.0000000000
74 59.0000000000
118 60.0000000000
124 61.0000000000
193 62.0000000000
271 67.0000000000
4353 69.0000000000
12672 73.0000000000
100000 49.0000000000
evaluations raw_y
1 52.0000000000
2 57.0000000000
8 59.0000000000
23 61.0000000000
27 64.0000000000
229 67.0000000000
4450 69.0000000000
14826 70.0000000000
56591 71.0000000000
100000 57.0000000000
evaluations raw_y
1 42.0000000000
2 49.0000000000
4 50.0000000000
6 52.0000000000
11 54.0000000000
14 56.0000000000
19 59.0000000000
33 61.0000000000
63 62.0000000000
100 66.0000000000
1384 67.0000000000
3522 68.0000000000
11592 69.0000000000
24242 70.0000000000
40628 71.0000000000
100000 51.0000000000
evaluations raw_y
1 51.0000000000
3 54.0000000000
5 57.0000000000
9 58.0000000000
11 62.0000000000
145 66.0000000000
4713 68.0000000000
18711 71.0000000000
59921 74.0000000000
100000 51.0000000000
evaluations raw_y
1 46.0000000000
3 58.0000000000
19 60.0000000000
21 64.0000000000
1292 65.0000000000
2036 67.0000000000
3474 69.0000000000
6233 70.0000000000
100000 58.0000000000
evaluations raw_y
1 56.0000000000
10 63.0000000000
171 64.0000000000
592 65.0000000000
1359 68.0000000000
47107 69.0000000000
59934 71.0000000000
74483 72.0000000000
100000 50.0000000000
evaluations raw_y
1 46.0000000000
2 51.0000000000
4 61.0000000000
8 62.0000000000
58 65.0000000000
900 67.0000000000
5848 68.0000000000
30349 69.0000000000
36801 70.0000000000
52348 71.0000000000
100000 53.0000000000
evaluations raw_y
1 50.0000000000
2 54.0000000000
10 62.0000000000
24 63.0000000000
390 65.0000000000
2646 66.0000000000
2680 69.0000000000
20292 70.0000000000
62559 74.0000000000
100000 42.0000000000
evaluations raw_y
1 48.0000000000
2 52.0000000000
3 54.0000000000
10 55.0000000000
25 58.0000000000
32 59.0000000000
59 63.0000000000
115 65.0000000000
364 67.0000000000
7371 69.0000000000
10417 71.0000000000
100000 48.0000000000
evaluations raw_y
1 44.0000000000
4 49.0000000000
5 51.0000000000
6 53.0000000000
11 55.0000000000
17 60.0000000000
68 61.0000000000
201 62.0000000000
359 64.0000000000
659 65.0000000000
1256 67.0000000000
2018 70.0000000000
100000 46.0000000000
evaluations raw_y
1 44.0000000000
2 54.0000000000
5 57.0000000000
22 59.0000000000
26 63.0000000000
69 66.0000000000
1437 69.0000000000
7670 71.0000000000
100000 53.0000000000
evaluations raw_y
1 56.0000000000
20 60.0000000000
131 63.0000000000
260 64.0000000000
304 65.0000000000
1048 66.0000000000
2668 72.0000000000
19128 73.0000000000
100000 47.0000000000
evaluations raw_y
1 49.0000000000
3 55.0000000000
27 58.0000000000
28 65.0000000000
578 71.0000000000
68434 72.0000000000
100000 43.0000000000
evaluations raw_y
1 47.0000000000
3 49.0000000000
4 57.0000000000
23 59.0000000000
46 61.0000000000
202 62.0000000000
515 66.0000000000
3313 69.0000000000
12235 71.0000000000
100000 50.0000000000
evaluations raw_y
1 48.0000000000
2 54.0000000000
3 55.0000000000
12 58.0000000000
44 64.0000000000
645 66.0000000000
1590 67.0000000000
9571 69.0000000000
17579 71.0000000000
100000 48.0000000000
evaluations raw_y
1 47.0000000000
2 49.0000000000
4 57.0000000000
9 59.0000000000
44 60.0000000000
115 63.0000000000
191 64.0000000000
357 67.0000000000
1079 68.0000000000
16894 69.0000000000
65781 70.0000000000
100000 47.0000000000
evaluations raw_y
1 47.0000000000
2 62.0000000000
323 64.0000000000
512 65.0000000000
1324 68.0000000000
54076 70.0000000000
100000 44.0000000000
evaluations raw_y
1 53.0000000000
5 57.0000000000
23 59.0000000000
36 61.0000000000
46 65.0000000000
1136 66.0000000000
3006 67.0000000000
7762 68.0000000000
9535 70.0000000000
86707 71.0000000000
100000 49.0000000000
evaluations raw_y
1 50.0000000000
2 56.0000000000
6 60.0000000000
38 62.0000000000
61 63.0000000000
373 64.0000000000
587 65.0000000000
1489 67.0000000000
7152 68.0000000000
26005 70.0000000000
78148 71.0000000000
100000 45.0000000000
evaluations raw_y
1 47.0000000000
2 48.0000000000
3 55.0000000000
5 61.0000000000
71 63.0000000000
609 64.0000000000
694 67.0000000000
7520 68.0000000000
19754 69.0000000000
24154 71.0000000000
100000 53.0000000000
