evaluations raw_y
73 -952.0000000000
138 -885.0000000000
169 -865.0000000000
728 -807.0000000000
1496 -777.0000000000
13755 -728.0000000000
48151 -690.0000000000
100000 -1556.0000000000
evaluations raw_y
1 -1507.0000000000
2 -1498.0000000000
3 -1400.0000000000
10 -1176.0000000000
22 -1157.0000000000
37 -1127.0000000000
39 -1068.0000000000
70 -992.0000000000
231 -953.0000000000
293 -952.0000000000
298 -884.0000000000
572 -855.0000000000
833 -748.0000000000
4639 -690.0000000000
57603 -515.0000000000
100000 -1546.0000000000
evaluations raw_y
1 -1449.0000000000
4 -1069.0000000000
60 -1030.0000000000
68 -972.0000000000
144 -729.0000000000
20644 -699.0000000000
34648 -652.0000000000
48223 -563.0000000000
100000 -1400.0000000000
evaluations raw_y
1 -1254.0000000000
2 -1108.0000000000
18 -1098.0000000000
42 -972.0000000000
76 -971.0000000000
95 -807.0000000000
978 -758.0000000000
3308 -709.0000000000
40017 -660.0000000000
55623 -563.0000000000
100000 -1419.0000000000
evaluations raw_y
1 -1507.0000000000
3 -1410.0000000000
6 -1361.0000000000
8 -1186.0000000000
20 -1166.0000000000
23 -1118.0000000000
34 -1020.0000000000
47 -982.0000000000
99 -962.0000000000
109 -904.0000000000
146 -885.0000000000
679 -845.0000000000
1501 -768.0000000000
14943 -757.0000000000
15389 -670.0000000000
16677 -661.0000000000
40213 -650.0000000000
100000 -1157.0000000000
evaluations raw_y
1 -1595.0000000000
2 -1293.0000000000
7 -1265.0000000000
9 -1157.0000000000
83 -933.0000000000
302 -913.0000000000
714 -709.0000000000
1123 -690.0000000000
25630 -671.0000000000
33046 -544.0000000000
100000 -1244.0000000000
evaluations raw_y
1 -1634.0000000000
3 -1206.0000000000
6 -1177.0000000000
14 -1137.0000000000
18 -1098.0000000000
23 -1050.0000000000
91 -1020.0000000000
111 -982.0000000000
171 -816.0000000000
1589 -757.0000000000
6404 -650.0000000000
34960 -613.0000000000
100000 -1546.0000000000
evaluations raw_y
1 -1761.0000000000
2 -1401.0000000000
4 -1381.0000000000
8 -1303.0000000000
11 -1167.0000000000
19 -1147.0000000000
21 -825.0000000000
342 -777.0000000000
711 -573.0000000000
100000 -1254.0000000000
evaluations raw_y
1 -1303.0000000000
2 -1264.0000000000
3 -1137.0000000000
19 -1079.0000000000
43 -962.0000000000
135 -942.0000000000
430 -933.0000000000
913 -914.0000000000
1632 -854.0000000000
2531 -748.0000000000
10954 -670.0000000000
100000 -1488.0000000000
evaluations raw_y
1 -1624.0000000000
2 -1205.0000000000
5 -1167.0000000000
13 -1156.0000000000
16 -1098.0000000000
30 -1079.0000000000
154 -1001.0000000000
204 -981.0000000000
218 -933.0000000000
374 -903.0000000000
604 -855.0000000000
1351 -835.0000000000
3211 -748.0000000000
11687 -631.0000000000
100000 -1527.0000000000
evaluations raw_y
1 -1400.0000000000
3 -1225.0000000000
6 -1147.0000000000
11 -1137.0000000000
44 -1079.0000000000
45 -1030.0000000000
65 -953.0000000000
214 -904.0000000000
308 -903.0000000000
377 -797.0000000000
3959 -757.0000000000
7369 -719.0000000000
23621 -680.0000000000
25352 -640.0000000000
42413 -620.0000000000
100000 -1166.0000000000
evaluations raw_y
1 -1780.0000000000
2 -1673.0000000000
4 -1303.0000000000
6 -972.0000000000
456 -943.0000000000
674 -894.0000000000
962 -845.0000000000
1412 -796.0000000000
2127 -768.0000000000
2750 -767.0000000000
2770 -729.0000000000
11946 -728.0000000000
23329 -719.0000000000
36265 -708.0000000000
41707 -660.0000000000
100000 -1478.0000000000
evaluations raw_y
1 -1293.0000000000
2 -1146.0000000000
44 -1030.0000000000
114 -991.0000000000
148 -962.0000000000
533 -943.0000000000
556 -942.0000000000
569 -904.0000000000
643 -895.0000000000
801 -836.0000000000
1406 -797.0000000000
1547 -699.0000000000
55201 -650.0000000000
100000 -1556.0000000000
evaluations raw_y
1 -1088.0000000000
8 -1049.0000000000
18 -991.0000000000
48 -787.0000000000
3857 -710.0000000000
49583 -709.0000000000
56253 -699.0000000000
87690 -669.0000000000
94838 -631.0000000000
100000 -1643.0000000000
evaluations raw_y
1 -1352.0000000000
4 -1156.0000000000
9 -991.0000000000
55 -981.0000000000
91 -952.0000000000
196 -855.0000000000
1324 -786.0000000000
3314 -768.0000000000
14020 -728.0000000000
22009 -699.0000000000
59623 -671.0000000000
100000 -1352.0000000000
evaluations raw_y
1 -1449.0000000000
