evaluations raw_y
64 3470.0000000000
73 3537.0000000000
75 3582.0000000000
76 3667.0000000000
77 3726.0000000000
79 3807.0000000000
80 3827.0000000000
83 3913.0000000000
87 4010.0000000000
88 4027.0000000000
97 4065.0000000000
114 4155.0000000000
125 4231.0000000000
127 4244.0000000000
128 4324.0000000000
134 4379.0000000000
136 4466.0000000000
140 4527.0000000000
141 4595.0000000000
144 4607.0000000000
148 4610.0000000000
152 4649.0000000000
170 4653.0000000000
172 4710.0000000000
178 4739.0000000000
191 4812.0000000000
216 4863.0000000000
280 4932.0000000000
291 4965.0000000000
316 5029.0000000000
398 5050.0000000000
evaluations raw_y
1 1947.0000000000
2 1948.0000000000
3 1974.0000000000
5 2068.0000000000
6 2086.0000000000
7 2109.0000000000
8 2143.0000000000
10 2199.0000000000
12 2242.0000000000
13 2313.0000000000
14 2344.0000000000
17 2425.0000000000
18 2504.0000000000
20 2513.0000000000
21 2597.0000000000
26 2638.0000000000
28 2738.0000000000
32 2834.0000000000
35 2898.0000000000
36 2946.0000000000
38 3020.0000000000
41 3092.0000000000
45 3159.0000000000
47 3212.0000000000
54 3217.0000000000
55 3278.0000000000
57 3317.0000000000
60 3366.0000000000
64 3453.0000000000
68 3530.0000000000
70 3612.0000000000
71 3629.0000000000
77 3699.0000000000
82 3714.0000000000
86 3734.0000000000
92 3820.0000000000
95 3883.0000000000
105 3980.0000000000
107 4053.0000000000
110 4090.0000000000
111 4112.0000000000
117 4177.0000000000
118 4272.0000000000
133 4340.0000000000
144 4367.0000000000
156 4421.0000000000
165 4425.0000000000
167 4428.0000000000
170 4430.0000000000
174 4488.0000000000
180 4576.0000000000
181 4606.0000000000
192 4666.0000000000
202 4757.0000000000
206 4807.0000000000
232 4832.0000000000
287 4879.0000000000
321 4885.0000000000
328 4984.0000000000
512 5050.0000000000
