evaluations raw_y
162 3357.0000000000
597 3435.0000000000
1860 3684.0000000000
97287 3712.0000000000
100000 2378.0000000000
evaluations raw_y
1 2305.0000000000
2 2898.0000000000
16 2933.0000000000
21 3064.0000000000
94 3363.0000000000
1385 3483.0000000000
3882 3504.0000000000
12987 3606.0000000000
25465 3617.0000000000
28475 3713.0000000000
47357 3775.0000000000
100000 2815.0000000000
evaluations raw_y
1 2480.0000000000
2 2525.0000000000
7 2647.0000000000
8 2804.0000000000
10 2816.0000000000
13 2883.0000000000
17 2910.0000000000
23 2917.0000000000
29 3225.0000000000
110 3286.0000000000
135 3427.0000000000
1436 3461.0000000000
13266 3672.0000000000
21658 3729.0000000000
72625 3793.0000000000
100000 2182.0000000000
evaluations raw_y
1 2485.0000000000
3 2938.0000000000
19 3142.0000000000
36 3319.0000000000
924 3458.0000000000
1194 3496.0000000000
6775 3523.0000000000
7014 3621.0000000000
8888 3650.0000000000
32838 3688.0000000000
57335 3746.0000000000
100000 2261.0000000000
evaluations raw_y
1 2711.0000000000
3 2793.0000000000
8 2822.0000000000
20 3408.0000000000
521 3482.0000000000
1844 3557.0000000000
4365 3645.0000000000
28173 3721.0000000000
100000 2350.0000000000
evaluations raw_y
1 2726.0000000000
2 2754.0000000000
11 2808.0000000000
14 2821.0000000000
16 2918.0000000000
19 3005.0000000000
37 3029.0000000000
44 3037.0000000000
50 3107.0000000000
59 3196.0000000000
246 3251.0000000000
307 3308.0000000000
1529 3316.0000000000
1661 3350.0000000000
1783 3405.0000000000
2006 3406.0000000000
3591 3486.0000000000
3883 3496.0000000000
6685 3550.0000000000
11671 3822.0000000000
100000 2559.0000000000
evaluations raw_y
1 2759.0000000000
7 3004.0000000000
20 3185.0000000000
166 3339.0000000000
597 3489.0000000000
1575 3558.0000000000
21060 3620.0000000000
38866 3633.0000000000
50147 3636.0000000000
67711 3642.0000000000
72639 3786.0000000000
99211 3916.0000000000
100000 2805.0000000000
evaluations raw_y
1 2716.0000000000
2 3017.0000000000
9 3117.0000000000
14 3133.0000000000
38 3259.0000000000
102 3290.0000000000
113 3398.0000000000
399 3501.0000000000
6530 3530.0000000000
8812 3725.0000000000
100000 2692.0000000000
evaluations raw_y
1 1985.0000000000
2 2426.0000000000
3 2826.0000000000
12 2879.0000000000
14 2922.0000000000
15 3133.0000000000
31 3200.0000000000
45 3202.0000000000
194 3207.0000000000
296 3227.0000000000
332 3326.0000000000
392 3478.0000000000
920 3600.0000000000
4003 3646.0000000000
52176 3672.0000000000
83681 3788.0000000000
100000 2610.0000000000
evaluations raw_y
1 2056.0000000000
2 2594.0000000000
9 2899.0000000000
16 2951.0000000000
47 2969.0000000000
59 3074.0000000000
95 3092.0000000000
122 3101.0000000000
161 3155.0000000000
299 3453.0000000000
1853 3569.0000000000
4639 3594.0000000000
10265 3638.0000000000
25148 3719.0000000000
100000 2920.0000000000
evaluations raw_y
1 2310.0000000000
4 2400.0000000000
5 2558.0000000000
6 2851.0000000000
23 2966.0000000000
27 3032.0000000000
80 3139.0000000000
103 3157.0000000000
125 3159.0000000000
471 3174.0000000000
503 3281.0000000000
758 3287.0000000000
1010 3305.0000000000
1253 3331.0000000000
2059 3496.0000000000
3479 3713.0000000000
46480 3745.0000000000
100000 2341.0000000000
evaluations raw_y
1 2091.0000000000
2 2953.0000000000
33 2976.0000000000
35 3182.0000000000
139 3196.0000000000
146 3365.0000000000
763 3443.0000000000
1337 3508.0000000000
11516 3592.0000000000
14027 3607.0000000000
19424 3762.0000000000
68985 3801.0000000000
100000 2792.0000000000
evaluations raw_y
1 2085.0000000000
2 3071.0000000000
51 3197.0000000000
239 3337.0000000000
354 3352.0000000000
522 3359.0000000000
1348 3398.0000000000
2141 3578.0000000000
5058 3776.0000000000
100000 2380.0000000000
evaluations raw_y
1 2525.0000000000
2 2736.0000000000
7 3443.0000000000
1634 3498.0000000000
3217 3500.0000000000
12029 3572.0000000000
42766 3634.0000000000
53216 3663.0000000000
80886 3727.0000000000
100000 2545.0000000000
evaluations raw_y
1 2538.0000000000
2 2718.0000000000
9 2835.0000000000
26 2865.0000000000
32 2905.0000000000
55 3012.0000000000
94 3076.0000000000
109 3160.0000000000
209 3286.0000000000
260 3298.0000000000
799 3435.0000000000
2599 3511.0000000000
2707 3611.0000000000
66639 3704.0000000000
91629 3726.0000000000
100000 2515.0000000000
evaluations raw_y
1 2477.0000000000
3 3053.0000000000
12 3165.0000000000
91 3205.0000000000
104 3332.0000000000
176 3418.0000000000
662 3688.0000000000
55323 3830.0000000000
100000 2702.0000000000
evaluations raw_y
1 2784.0000000000
7 2866.0000000000
8 3009.0000000000
29 3234.0000000000
231 3338.0000000000
591 3406.0000000000
5632 3520.0000000000
14632 3764.0000000000
100000 2894.0000000000
evaluations raw_y
1 2459.0000000000
8 2553.0000000000
9 2866.0000000000
11 2914.0000000000
12 3108.0000000000
19 3113.0000000000
162 3131.0000000000
218 3229.0000000000
406 3244.0000000000
595 3253.0000000000
706 3399.0000000000
1410 3410.0000000000
2122 3449.0000000000
2568 3746.0000000000
100000 2046.0000000000
evaluations raw_y
1 2636.0000000000
9 2906.0000000000
11 2914.0000000000
13 3042.0000000000
131 3441.0000000000
4946 3502.0000000000
